id,screen_name,text,date/time,custom prediction,textblob prediction
1258000449740984320,JackStr13435605,what up simp therapy you can run your mouth in chat am not even in like ssy am on your mind that much,2020-05-06 11:47:34,0.943665,0.2
1258000369583521793,seanjonesict,stay healthy and safe wichita,2020-05-06 11:47:15,0.72469103,0.5
1258000342303850496,Z71JAYHAWKS,believe that was the fake rapsheet account but would love that game,2020-05-06 11:47:08,0.9353976,-0.13333333333333333
1258000299081568258,XtotheV,when woman told he might have pistanthrophobia the fear of trusting people due to past experience and relationships gone wrong felt that,2020-05-06 11:46:58,0.9644748,-0.2916666666666667
1258000272850399232,AnonScone,yes my question was rhetorical admit in way this thing is even more offensive than risk assessment algorithms at least those things do not overtly include race in their demographic data,2020-05-06 11:46:52,0.8181929,0.1
1258000200691593217,karla_stenzel,you really are an embarrassment to this state,2020-05-06 11:46:35,0.53760016,0.2
1258000031757545473,therealcoachv,work,2020-05-06 11:45:54,0.6290496,0.0
1257999849104060416,sandaburger,no every fancam is fucking weird,2020-05-06 11:45:11,0.7846787,-0.5
1257999703096074240,XtotheV,book hustle harder hustler smarter by is definitely must read for anybody with direction ambition and hustle,2020-05-06 11:44:36,0.85296464,-0.05
1257999636113117189,ChamberWichita,river city sweet shop is open and selling your favorite bakery goods cupcakes cookies cake balls mini donuts brownies and cinnamon rolls shop in the store am pm tues fri shipping amp curbside pickup also available central 316 681 2253,2020-05-06 11:44:20,0.93127096,0.25
1257999567674503168,AmFamWichita,selling your car learn how to prepare get the right price advertise and sell your car quickly with our tips,2020-05-06 11:44:04,0.98662716,0.30952380952380953
1257999562574266368,SennMike,african swine fever continues to spread,2020-05-06 11:44:02,0.09032595,0.0
1257999537282711553,absolutment,it me am the friend,2020-05-06 11:43:56,0.23270553,0.0
1257999496128192513,keithmwatt,all is forgiven,2020-05-06 11:43:47,0.05165422,0.0
1257999425278029824,absolutment,love budget bytes,2020-05-06 11:43:30,0.49546722,0.5
1257999356831170561,absolutment,call this student princess puff and we have sung puff the magic dragon,2020-05-06 11:43:13,0.7091837,0.5
1257999315953496064,sandaburger,why os he naked,2020-05-06 11:43:04,0.26877713,0.0
1257999306247806977,NateNateNates,candy cane your heart out burn bright don burn out it better to burn out than fade away favorite quote from kurt cobain,2020-05-06 11:43:01,0.8738955,0.5666666666666668
1257999062130995200,Newtonweather,42 temp 45 max 56 2f 15 min 45 41 hum 82 276 in amp rising slowly windspeed mph wsw max gust mph 37 m2 in day amp 62 in mo,2020-05-06 11:42:03,0.6317705,-0.30000000000000004
1257998935685300224,r0b1ndee0912,pop the only coke in that pic is the coca cola and btw soda is drink you get at fountain shop and has ice cream and soda water in it,2020-05-06 11:41:33,0.99004817,0.0
1257998916341035009,AmFamKerriMauck,selling your car learn how to prepare get the right price advertise and sell your car quickly with our tips,2020-05-06 11:41:28,0.98662716,0.30952380952380953
1257998895898116096,heartxxless_,days ve been actually feeling things and not completely numbed out so proud of myself,2020-05-06 11:41:23,0.14643124,0.25
1257998877267017728,Adiaphora247,what the point of having mask around your neck and not lifting it over your mouth and nose when you re in post office or store,2020-05-06 11:41:19,0.99985003,0.0
1257998874184122368,Polit0ed,thank you for my game chat restriction after calling my teammate who went 16 dumbass after he ran it down because didn gank his hard losing lane means lot knowing you re really sending out deserved justice my teammate got nothing,2020-05-06 11:41:18,0.9706789,-0.1618055555555556
1257998656201986049,Tilliesflowers,plants for mom mother day is next sunday may 10,2020-05-06 11:40:26,0.8496232,0.0
1257998554221678592,sandaburger,good,2020-05-06 11:40:02,0.4795848,0.7
1257998525021016064,jaseman504,what does the jacket identify as,2020-05-06 11:39:55,0.52308005,0.0
1257998517701935105,therealmudddawg,when all you wanna do is tuck her in kiss her forehead and quietly watch tv till you doze off while she sleeps at 6am am romantic,2020-05-06 11:39:53,0.9931327,0.0
1257998339309789186,JackStr13435605,hey you know damn well that jack from nerks discord is not me did not even have discord back then you have no evidence and you know we are not the same person why are you lying slandering me is it cuz you re butthurt called you simp therapy,2020-05-06 11:39:11,0.24699575,0.0
1257998244497494016,alienscanhaveme,thanks dad needed this,2020-05-06 11:38:48,0.9953102,0.2
1257998082475769857,alienscanhaveme,good one,2020-05-06 11:38:09,0.8887818,0.7
1257998054310973442,Z71JAYHAWKS,patrick mahomes is seriously the chiefs qb that is all,2020-05-06 11:38:03,0.5042338,-0.3333333333333333
1257997949633781760,WichitaFlag,congratulations to all area seniors including marquis and marlon thanks for capturing their graduation celebration with pic kelli jones grant cheers to the class of 2020,2020-05-06 11:37:38,0.8210896,0.2
1257997790678077443,DerbySchoolsKS,it treat working with the amazing team we have,2020-05-06 11:37:00,0.48448214,0.6000000000000001
1257997645194371073,Crone81Jon,let us go way back in history then and see what pitino did in his early years in the bluegrass state louisville nation paid the price let us move on,2020-05-06 11:36:25,0.91489375,0.05
1257997264829775874,JacobHuntimer,am stud,2020-05-06 11:34:55,0.7265709,0.0
1257997251697238017,russellfred1917,love you can sleep but looooook out our economy is coming back,2020-05-06 11:34:51,0.9896242,0.25
1257997127202091008,_brittanylei,weirdest part about having some of my head shaved is feeling the little hairs on my pillow,2020-05-06 11:34:22,0.99974227,-0.1875
1257997093479874562,ZippyNetworks,actually the west liberated 3rd world china during ww2 chew on that usa powered china economy since communism seeped in and freedoms were put on hold until revolt was imminent amp were given some property rights back west has done lot for china amp other countries grow up,2020-05-06 11:34:14,0.9498575,-0.03125
1257996961489321985,joshwilbert1,just glad it won be this time,2020-05-06 11:33:42,0.9362545,0.5
1257996905126264832,tayy_espinosa,deeply apologize for my wrongdoings now spend at least solid hours day on this application,2020-05-06 11:33:29,0.72971237,-0.09999999999999999
1257996684757434369,aumcwichita,inspiration day join us at 30 pm tonight on facebook live wichita kansas,2020-05-06 11:32:36,0.77970934,0.13636363636363635
1257996675785920512,rickconklin,heard the kbo interview shocked they are not doing enough to be safe until the shortstop catches the ball then sanitizes it before throwing it to second base and then the second baseman does the same before throwing to first not attending kbo game,2020-05-06 11:32:34,0.9980631,-0.12777777777777777
1257996588900851712,DoctorBeech,the natural force in each one of us is the greatest force in getting well hippocrates the path to wellness is maintenance the body needs wellness care pain comes when you hit overload take care of your body and it will take care of you call 316 685 9641,2020-05-06 11:32:13,0.99642634,0.55
1257996349313818624,JayPraterKAKE,yesterday rainfall summary from wichita eisenhower national airport,2020-05-06 11:31:16,0.99849,0.0
1257996322789101568,urnextmistakee,ooo gonna have to try it then,2020-05-06 11:31:10,0.97195375,0.0
1257996245148336128,DJkraekrae,disney world truly beautiful place,2020-05-06 11:30:51,0.23746204,0.85
1257996129427480577,ACDeckert,are you drained by people problems do you want more compassion at work we have solution enroll today for live,2020-05-06 11:30:24,0.10052091,0.3181818181818182
1257996105327009792,AOAOrtho,thank you to all the amazing nurses at and everywhere you guys are truly the glue that keeps healthcare going,2020-05-06 11:30:18,0.866382,0.6000000000000001
1257996070099062784,Ceejay_30,damn lb we gotta be clowns lol,2020-05-06 11:30:10,0.4755766,0.8
1257995932366495744,mitch9725,city posts jobs ks is asking for volunteers this article states they have workers and need 10 20 of the metro area is furloughed or unemployed right now there is absolutely zero excuse to be complaining about not have enough contact tracers,2020-05-06 11:29:37,0.99896675,0.10892857142857143
1257995877869924353,JackBoyLawyer,will rogers made political humor part of american culture my friend,2020-05-06 11:29:24,0.7014329,0.0
1257995869342904321,KristenMVice,happy one year nroberts1002 you re the best thank you for sending me this cute pic and the awesome review wichita kansas,2020-05-06 11:29:22,0.99632406,0.825
1257995865379266560,ziggerott28,van ice new ride the horse,2020-05-06 11:29:21,0.91493344,0.13636363636363635
1257995833519140864,iembot_ict,ict issues grassland fire danger rfd at may 29 am cdt,2020-05-06 11:29:13,0.94048274,0.0
1257995790959681538,FrankWaughKAKE,that sounds amazing read the book skunk works in high school and remember just being in awe of the stories just wish had chance to see one fly book link,2020-05-06 11:29:03,0.96786606,0.52
1257995599657480194,JacobHuntimer,amen to that amber no one should ever have to go through suicidal thoughts because everyone matters and the world would never be the same without them,2020-05-06 11:28:18,0.9999103,0.0
1257995278898081792,zamora_chilling,come fuck my hole always love challenge,2020-05-06 11:27:01,0.98918414,0.04999999999999999
1257995238699945984,angalee75,chrissy court,2020-05-06 11:26:51,0.25593007,0.0
1257995109108527105,ZippyNetworks,people please it is clear to everyone in the world there was improper safety measures at that virology lab in china where the epicenter and first case was they are responsible they are not our enemy but they did cause this wake the hell up stop playing politics for sec,2020-05-06 11:26:21,0.957762,0.11250000000000002
1257994806518845440,baebrin,she put you back in the game and took you off the shelf,2020-05-06 11:25:08,0.86130357,-0.2
1257994356885278725,Stuewe21,the skill will fall cudder,2020-05-06 11:23:21,0.359659,0.0
1257994181362036737,dragohylndr,thanks for the ride,2020-05-06 11:22:39,0.098416,0.2
1257993937610059776,BrianaHiggins2,think purple eyeshadow might be my color,2020-05-06 11:21:41,0.87856674,0.0
1257993637943808001,kraus_bri,to end kindness counts day made my family fried ice cream to celebrate cinco de mayo yum,2020-05-06 11:20:30,0.90585244,0.0
1257993335546843138,erl1328,legit,2020-05-06 11:19:18,0.56320673,0.0
1257993256165654529,Adiaphora247,thank you and oreal for few moments of laughter this morning,2020-05-06 11:18:59,0.69513977,-0.2
1257993086313127937,coachlaw71,dude great show,2020-05-06 11:18:18,0.98872834,0.8
1257993022115057666,coachlaw71,john,2020-05-06 11:18:03,0.7076264,0.0
1257993020164751360,baebrin,it always good til the end,2020-05-06 11:18:03,0.8945484,0.7
1257992972622278658,kraus_bri,jesus looked at them intently and said humanly speaking it is impossible but with go,2020-05-06 11:17:51,0.7299599,-0.3333333333333333
1257992903269453824,keithmwatt,was looking up the weird early raimi coens movie crimewave and realized that one of its stars reed birney was also in the hunt the last movie saw in theater does not mean anything,2020-05-06 11:17:35,0.98264813,-0.060937500000000006
1257992691880771587,NatasticKS,know her what sweet person,2020-05-06 11:16:44,0.32023662,0.35
1257992644996804610,866GoToTom,good morning,2020-05-06 11:16:33,0.72847104,0.7
1257992357183655936,Marm8x,so true,2020-05-06 11:15:24,0.9933939,0.35
1257992298312458240,Msgtlefty,democrats are releasing violent criminals from jail and arresting honest americans wake up,2020-05-06 11:15:10,0.96319884,-0.10000000000000002
1257991967641927681,rgraham065,will when get off,2020-05-06 11:13:52,0.85117495,0.0
1257991950034239490,Inv3rseee,dear know that this prolly will not work but seen your tiktok on how you helped that kid on his setup don really have computer but do have an xbox with that said my mic is very torn up help brotha out mane,2020-05-06 11:13:47,0.99572444,0.2
1257991912809783302,Msgtlefty,hey nimrod the death number got cut in half days ago,2020-05-06 11:13:39,0.77184075,-0.16666666666666666
1257991823903076352,NateNateNates,my cat has little fat rolls on her paws when she stands,2020-05-06 11:13:17,0.011147618,-0.1875
1257991707666325510,ItsJayAshleigh,lmao it just how feel bro,2020-05-06 11:12:50,0.99796224,0.6
1257991675680641024,melvinaj59,both,2020-05-06 11:12:42,0.8558272,0.0
1257991532612923394,Msgtlefty,explain walmart idiot,2020-05-06 11:12:08,0.68868124,-0.8
1257991486328770562,NateNateNates,yo felt this,2020-05-06 11:11:57,0.9534708,0.0
1257991250424107008,sbkline09,lol giving another perspective does not make it small minded the perspective itself is small minded people like do not understand implications beyond ur narrow minded view just stay at the personal level and help people leave grander schemes to people with broader perspective,2020-05-06 11:11:01,0.9812357,0.020000000000000007
1257991238567018497,Msgtlefty,what do you say to all the unarmed white people shot by blacks,2020-05-06 11:10:58,0.9934921,0.0
1257990996459208704,glyde14,gun fight by kxm glyde drum cover via,2020-05-06 11:10:00,0.75229913,0.0
1257990948283469824,NateNateNates,go get your shadow out of my sunshine out of my blue sky out of my good times,2020-05-06 11:09:49,0.89560616,0.35
1257990361718423557,dwernli,yahoo finance looks at how auto insurance companies are helping struggling customers more,2020-05-06 11:07:29,0.9982847,0.5
1257990319666233345,JoshAWilson3,poor man chili,2020-05-06 11:07:19,0.98124933,-0.4
1257990265475928065,Mr_Thug_Doug,name something better than an early morning tee time,2020-05-06 11:07:06,0.32048443,0.3
1257990237180932098,iembot_ict,ict issues area forecast discussion afd at may 06 am cdt,2020-05-06 11:06:59,0.8834734,0.0
1257990026148876292,LisaMar02871552,ll bet she does have balls,2020-05-06 11:06:09,0.9938764,0.0
1257989925917593600,emilio_lopez66,that raise really came clutch,2020-05-06 11:05:45,0.6964991,0.2
1257989842140647424,LisaMar02871552,can you believe people witnessed the wisdom and miracles jesus christ our savior performed and rejected him then he died on the cross for their sins and still didn accept him people still reject him makes my heart sad,2020-05-06 11:05:25,0.9604194,-0.25
1257989770963279872,BanksKellee,miss them,2020-05-06 11:05:08,0.9620799,0.0
1257989647759745024,Brent_H10,waking up to find out what happened breaks my heart man rest in paradise love you bro,2020-05-06 11:04:39,0.9377073,0.5
1257989366116487168,_Riles23,here this summer well minus the fancy curved monitor,2020-05-06 11:03:31,0.98177016,-0.1
1257989086490451968,ErynnGardner,the desire to grow and expand could be curtailed due to some more for gemini,2020-05-06 11:02:25,0.9897564,0.1875
1257988970123796480,AchesMD,knew you get sponsored someday,2020-05-06 11:01:57,0.85808676,0.0
1257988964587167750,25twobits25,career matters could be weighing on your mind today now that more for taurus,2020-05-06 11:01:56,0.99379575,0.5
1257988962272129024,rjber15,all enlightenment is instantaneous zen proverb,2020-05-06 11:01:55,0.9090997,0.0
1257988915836960768,LisaMar02871552,can you imagine people saw the wisdom of jesus christ our savior and,2020-05-06 11:01:44,0.34408832,0.0
1257988860262313986,michael_brett,insecurity about the future can undermine your enjoyment of li more for cancer,2020-05-06 11:01:31,0.9763071,0.25
1257988836933525504,rudeboijah,it could feel like family member is putting undue pressure more for aquarius,2020-05-06 11:01:25,0.99974394,0.5
1257988778183979012,ginwilly8,finding time to do things you love can be difficult when every more for capricorn,2020-05-06 11:01:11,0.35767686,0.16666666666666666
1257988769619365889,Ya_Boii_Trenton,guy who did not even make single all nba defensive 1st team can not be better than kobe who has shaq is not better nor greater than kobe,2020-05-06 11:01:09,0.60624564,0.16964285714285715
1257988731128082432,TineBopper,the hypersensitive moon will oppose rebellious uranus today more for scorpio,2020-05-06 11:01:00,0.99439746,0.5
1257988693601599489,amjpls2,it could feel like family member is putting undue pressure more for aquarius,2020-05-06 11:00:51,0.99974394,0.5
1257988684483182592,ACDeckert,heart based leadership who are we being when we are leading nate regier interviews lolly daskal,2020-05-06 11:00:49,0.010641605,0.0
1257988668670631936,RoxyAllende,the hypersensitive moon will oppose rebellious uranus today more for scorpio,2020-05-06 11:00:45,0.99439746,0.5
1257988661850845186,CoreyLandreth,it continual process work it,2020-05-06 11:00:43,0.05988869,0.0
1257988650123444224,OutJake,the desire to grow and expand could be curtailed due to some more for gemini,2020-05-06 11:00:41,0.9897564,0.1875
1257988597749354496,Alt1073Wichita,wendy wonders where the beef amid meat shortage,2020-05-06 11:00:28,0.39785966,0.0
1257988592166567943,TOOGIRLS,the hypersensitive moon will oppose rebellious uranus today more for scorpio,2020-05-06 11:00:27,0.99439746,0.5
1257988587355664389,Marsha73,insecurity about the future can undermine your enjoyment of li more for cancer,2020-05-06 11:00:26,0.9763071,0.25
1257988503771774976,MediaWms,coffee with coach jenkins is starting now listen live here,2020-05-06 11:00:06,0.9955307,0.06818181818181818
1257987704404545537,DiannaTauer,by the word of god,2020-05-06 10:56:55,0.10120091,0.0
1257987635039080456,RCastleberry259,my week on twitter mentions 46k mention reach likes retweets 1k retweet reach see yours with,2020-05-06 10:56:39,0.992257,0.0
1257987441136414721,therealmudddawg,wish inderstood why someone would want that and think they are attractive mean aint brad pitt but gotttrrdammn that is awful,2020-05-06 10:55:52,0.97432387,-0.1708333333333333
1257987330956296192,kfdi,morning,2020-05-06 10:55:26,0.76581,0.0
1257987172814278656,JJOnKFDI,morning,2020-05-06 10:54:48,0.76581,0.0
1257986946699231235,KAKEweather,another awesome day on the way enjoy the mild and dry weather today because tomorrow will be cooler with better rain chances for north and south central kansas get more weather here,2020-05-06 10:53:55,0.9993888,0.38095238095238093
1257986786829070336,YoshkageKira,now that you mention it we are,2020-05-06 10:53:16,0.26211727,0.0
1257986672765042690,FrankWaughKAKE,another awesome day on the way enjoy the mild and dry weather today because tomorrow will be cooler with better rain chances for north and south central kansas get more weather here,2020-05-06 10:52:49,0.9993888,0.38095238095238093
1257986510030352385,_gabngo_,ironically they are not distancing while waiting in line for takeout,2020-05-06 10:52:10,0.6928779,0.0
1257986508876926978,_gabngo_,so went back to work because you know capitalist hellscape and they told me that they had masks brought my own but the employees who did not got mask cut from shirt single layer this is some bs also none of the customers know how to physically distance themselves,2020-05-06 10:52:10,0.7926898,0.13214285714285715
1257986371240812548,LisaMar02871552,cuz the rocks jim he rocks,2020-05-06 10:51:37,0.19174916,0.0
1257986266253180928,jencoleICT,how to use facebook lead ads to book virtual shopping appointments,2020-05-06 10:51:12,0.9878442,0.0
1257986190520864769,therealmudddawg,feb 1st night in the 1st home ever owned built from ground up brand new lying in bed 11pm hailstones start winter hail in wichita go figure,2020-05-06 10:50:54,0.14822295,0.13636363636363635
1257986181268213761,aaroncoal,the idea that we have to have vaccine to have normalcy for disease that kills less than of those it infects and barely anyone under 70 is ridiculous why are not we sitting home until we have universal influenza vaccine,2020-05-06 10:50:52,0.6815119,-0.11249999999999999
1257986004721467392,breadjinn,mood,2020-05-06 10:50:10,0.031405717,0.0
1257985911066955777,LisaMar02871552,hillary clinton,2020-05-06 10:49:48,0.45492095,0.0
1257985854561300481,reverendentity,drive by shootings up 82 in wichita police chief points to lack of youth activities,2020-05-06 10:49:34,0.7832333,0.0
1257985680908660737,TFezzo,waiting on the loml any day now,2020-05-06 10:48:53,0.929392,0.0
1257985575954591749,larmdog,need to get me woman or kid so can watch children movies again can feel like man watching toy story alone smh,2020-05-06 10:48:28,0.9922914,0.0
1257985534019932160,reverendentity,in cities where gun violence hasn slowed due to the pandemic community outreach workers are struggling,2020-05-06 10:48:18,0.9524889,-0.125
1257985432006115328,reverendentity,letsgetchecked raises 71 million as covid 19 epidemic makes home testing increasingly vital,2020-05-06 10:47:53,0.2905413,0.1
1257985334119448576,reverendentity,look at an indie audiobook company and whose 10 affiliate share extends to its 3k partners including nyt vox and bookstores angela lashbrook onezero,2020-05-06 10:47:30,0.8905407,0.0
1257985319376388097,therealmudddawg,will take them for walk pour some extra bubbles,2020-05-06 10:47:27,0.91692674,0.0
1257985033266176001,reverendentity,ryan murphy and leslie jordan is the power couple we all need right now,2020-05-06 10:46:18,0.96973825,0.2857142857142857
1257984972348153856,therealmudddawg,metaphorically that is slippery slope,2020-05-06 10:46:04,0.99808353,0.0
1257984750788239360,rjber15,the essence of the way is detachment bodhidharma,2020-05-06 10:45:11,0.9962406,0.0
1257984691828858880,reverendentity,get involved internet help save the troubadour which is struggling to stay afloat in lockdown,2020-05-06 10:44:57,0.21708569,0.0
1257984592474185728,reverendentity,audio technica teaches users the fundamentals of professional recording,2020-05-06 10:44:33,0.969055,0.1
1257984525612826624,reverendentity,the count of 13 ramsey campbell weird selection,2020-05-06 10:44:17,0.9878862,-0.5
1257984449423175680,reverendentity,musicdevelopments releases melodya melody generator amp motive editor with intro offer,2020-05-06 10:43:59,0.998817,0.0
1257984432717336578,Jason_Oldham,shut up,2020-05-06 10:43:55,0.9680139,0.0
1257984389453156352,reverendentity,genelec raw loudspeakers to help aes fundraising initiative,2020-05-06 10:43:45,0.57153857,-0.23076923076923078
1257984303931314178,Jason_Oldham,same could be said for you too old man,2020-05-06 10:43:24,0.96371627,0.05
1257984171626110976,therealmudddawg,no one better,2020-05-06 10:42:53,0.69997096,0.5
1257984035231600641,Alt1073Wichita,genius ways movies fixed their own mistakes,2020-05-06 10:42:20,0.50048155,0.35
1257983809766797312,knssradio,us stores and restaurants grapple with meat shortages via,2020-05-06 10:41:27,0.9722583,0.0
1257983578807377920,rickmcnary,lessons learned in the first days of shop kansas farms facebookgroup,2020-05-06 10:40:32,0.5076053,0.25
1257983443910131712,JackStr13435605,same,2020-05-06 10:39:59,0.6393384,0.0
1257983393280798725,therealmudddawg,what else must do to get your attention,2020-05-06 10:39:47,0.9072106,0.0
1257983132202082305,breadjinn,it like you won let me have anything for myself jesus fucking christ,2020-05-06 10:38:45,0.97451925,-0.6
1257983103341154304,KWCHJake,whoa take look at the full moon last night over kansas dave crockett,2020-05-06 10:38:38,0.2261202,0.175
1257983060827615233,dale70223136,morning,2020-05-06 10:38:28,0.76581,0.0
1257982988232474624,NWSWichita,forecast high temperatures today will reach the 60s and 70s cooling 10 degrees for thursday,2020-05-06 10:38:11,0.99882233,0.16
1257982754999894016,QuanikaG,just got him some breakfast,2020-05-06 10:37:15,0.9362724,0.0
1257982669134143488,rjber15,when we place our full attention on the breath we pull ourselves out of the past away from the future and directly into the present moment lauren krauze,2020-05-06 10:36:55,0.60292226,0.039999999999999994
1257982498073653248,AspieJedi,have one,2020-05-06 10:36:14,0.6516692,0.0
1257982297900560385,AspieJedi,tenderness,2020-05-06 10:35:26,0.8347963,0.0
1257982283048501248,sling63,you are home schooling will be bringing you allotments of wine in box,2020-05-06 10:35:23,0.91266966,0.0
1257982246667145216,Liberty1Jami,my brother bill passed on thus he passed on,2020-05-06 10:35:14,0.8153861,0.0
1257982207714566145,Tay_Lou,the older get the shorter my patience gets,2020-05-06 10:35:05,0.9519354,0.16666666666666666
1257982135258021888,breadjinn,kith instead,2020-05-06 10:34:47,0.88378906,0.0
1257982038541504512,AspieJedi,sending,2020-05-06 10:34:24,0.9283707,0.0
1257981693530640384,RustyCarpente10,nope,2020-05-06 10:33:02,0.51193327,0.0
1257981579441340416,WoshJills,there one,2020-05-06 10:32:35,0.9769837,0.0
